;Primary Server Requests;;Secondary Server;;Primary Server Sockets;;;Secondary Server Sockets;;;Primary Server;;Secondary Server
time;requests;time;requests;time;allocated;timewait;time;allocated;timewait;time;Bad Request;time;Bad Request
09:54:54;10.073.591;09:54:54;0.9992569;09:54:54;30;0;09:54:54;21;1;09:54:54;0;09:54:54;0
09:54:55;0.9996936;09:54:55;10.003.748;09:54:55;29;0;09:54:55;21;1;09:54:55;0;09:54:55;0
09:54:56;0.9915208;09:54:56;0.9992906;09:54:56;30;0;09:54:56;21;1;09:54:56;0;09:54:56;0
09:54:57;0.9927693;09:54:57;10.010.148;09:54:57;29;0;09:54:57;21;1;09:54:57;0;09:54:57;0
09:54:58;1.006.431;09:54:58;0.9997732;09:54:58;29;0;09:54:58;21;1;09:54:58;0;09:54:58;0
09:54:59;0.9790802;09:54:59;10.020.442;09:54:59;28;0;09:54:59;21;1;09:54:59;0;09:54:59;0
09:55:00;0.9907809;09:55:00;0.9997051;09:55:00;30;0;09:55:00;21;0;09:55:00;0;09:55:00;0
09:55:01;10.379.904;09:55:01;0.9998514;09:55:01;29;0;09:55:01;21;0;09:55:01;0;09:55:01;0
09:55:02;0.9997291;09:55:02;0.9990636;09:55:02;29;0;09:55:02;21;0;09:55:02;0;09:55:02;0
09:55:03;0.9883664;09:55:03;0.999375;09:55:03;28;0;09:55:03;21;0;09:55:03;0;09:55:03;0
09:55:04;0.994587;09:55:04;10.006.618;09:55:04;28;0;09:55:04;21;0;09:55:04;0;09:55:04;0
09:55:05;10.182.658;09:55:05;0.9994505;09:55:05;29;0;09:55:05;21;0;09:55:05;0;09:55:05;0
09:55:06;0.9991875;09:55:06;10.007.783;09:55:06;29;0;09:55:06;21;0;09:55:06;0;09:55:06;0
09:55:07;10.001.884;09:55:07;0.9999009;09:55:07;28;0;09:55:07;21;0;09:55:07;0;09:55:07;0
09:55:08;0.9999709;09:55:08;10.006.686;09:55:08;28;0;09:55:08;21;0;09:55:08;0;09:55:08;0
09:55:09;0.9992542;09:55:09;10.002.099;09:55:09;30;0;09:55:09;21;0;09:55:09;0;09:55:09;0
09:55:10;10.014.771;09:55:10;0.9982586;09:55:10;28;0;09:55:10;21;0;09:55:10;0;09:55:10;0
09:55:11;10.002.369;09:55:11;0.9992226;09:55:11;29;0;09:55:11;21;0;09:55:11;0;09:55:11;0
09:55:12;0.9997543;09:55:12;10.019.107;09:55:12;28;0;09:55:12;21;0;09:55:12;0;09:55:12;0
09:55:13;0.9993519;09:55:13;0.9999332;09:55:13;29;0;09:55:13;21;0;09:55:13;0;09:55:13;0
09:55:14;10.006.243;09:55:14;0.9998302;09:55:14;28;0;09:55:14;21;0;09:55:14;0;09:55:14;0
09:55:15;10.002.098;09:55:15;0.9996467;09:55:15;28;0;09:55:15;21;0;09:55:15;0;09:55:15;0
09:55:16;0.9995225;09:55:16;10.004.857;09:55:16;29;0;09:55:16;21;0;09:55:16;0;09:55:16;0
09:55:17;0.9983457;09:55:17;10.003.295;09:55:17;28;0;09:55:17;21;0;09:55:17;0;09:55:17;0
09:55:18;0.9972505;09:55:18;10.000.679;09:55:18;30;0;09:55:18;21;0;09:55:18;0;09:55:18;0
09:55:19;10.005.876;09:55:19;0.9986246;09:55:19;30;0;09:55:19;21;0;09:55:19;0;09:55:19;0
09:55:20;10.034.181;09:55:20;0.9991741;09:55:20;29;0;09:55:20;21;0;09:55:20;0;09:55:20;0
09:55:21;0.9971405;09:55:21;10.025.391;09:55:21;28;0;09:55:21;21;0;09:55:21;0;09:55:21;0
09:55:22;10.006.281;09:55:22;0.9999567;09:55:22;30;0;09:55:22;21;0;09:55:22;0;09:55:22;0
09:55:23;10.011.069;09:55:23;0.999774;09:55:23;28;0;09:55:23;21;0;09:55:23;0;09:55:23;0
09:55:24;0.9996278;09:55:24;0.999984;09:55:24;28;0;09:55:24;21;0;09:55:24;0;09:55:24;0
09:55:25;10.018.311;09:55:25;0.9995334;09:55:25;30;0;09:55:25;21;0;09:55:25;0;09:55:25;0
09:55:26;0.997678;09:55:26;10.001.452;09:55:26;29;0;09:55:26;21;0;;;09:55:26;0
09:55:27;0.9998972;09:55:27;10.004.043;09:55:27;29;0;09:55:27;21;0;;;09:55:27;0
09:55:28;10.016.763;09:55:28;0.999812;09:55:28;28;0;09:55:28;21;0;;;09:55:28;0
09:55:29;0.9994774;09:55:29;0.9985067;;;;09:55:29;21;0;;;09:55:29;0
09:55:30;10.016.152;09:55:30;0.9986384;;;;09:55:30;21;0;;;09:55:30;0
09:55:31;10.000.371;09:55:31;10.024.458;;;;09:55:31;21;0;;;09:55:31;0
09:55:32;10.002.167;09:55:32;10.003.766;;;;09:55:32;21;0;;;09:55:32;0
09:55:33;0.9999115;09:55:33;10.000.161;;;;09:55:33;21;0;;;09:55:33;0
09:55:34;10.000.533;09:55:34;0.9995674;;;;09:55:34;21;0;;;09:55:34;0
09:55:35;1.000.053;09:55:35;0.9996231;;;;09:55:35;21;0;;;09:55:35;0
09:55:36;0.9994026;09:55:36;10.008.618;;;;09:55:36;21;0;;;09:55:36;0
09:55:37;10.002.505;09:55:37;10.001.356;;;;09:55:37;21;0;;;09:55:37;0
09:55:38;10.007.582;09:55:38;0.999915;;;;09:55:38;21;0;;;09:55:38;0
09:55:39;0.9992113;09:55:39;10.001.314;;;;09:55:39;21;0;;;09:55:39;0
09:55:40;0.9994975;09:55:40;0.9998509;;;;09:55:40;19;1;;;09:55:40;0
09:55:41;1.000.369;09:55:41;0.9998367;;;;09:55:41;21;1;;;09:55:41;0
09:55:42;0.9990096;09:55:42;0.9998885;;;;09:55:42;21;1;;;09:55:42;0
09:55:43;0.9995429;09:55:43;10.002.141;;;;09:55:43;21;1;;;09:55:43;0
09:55:44;0.998497;09:55:44;0.9983773;;;;09:55:44;21;1;;;09:55:44;0
09:55:45;0.9990671;09:55:45;0.9984373;;;;09:55:45;21;1;;;09:55:45;0
09:55:46;10.044.589;09:55:46;10.026.692;;;;09:55:46;21;1;;;09:55:46;0
09:55:47;0.9992002;09:55:47;10.007.725;;;;09:55:47;21;1;;;09:55:47;0
09:55:48;0.9953406;09:55:48;0.9997638;;;;09:55:48;21;1;;;09:55:48;0
09:55:49;0.9990859;09:55:49;0.9998968;;;;09:55:49;21;1;;;09:55:49;0
09:55:50;10.061.406;09:55:50;0.9996043;;;;09:55:50;21;1;;;09:55:50;0
09:55:51;0.9992464;09:55:51;0.9995621;;;;09:55:51;21;1;;;09:55:51;0
09:55:52;0.999912;09:55:52;100.076;;;;09:55:52;21;1;;;09:55:52;0
09:55:53;10.012.684;09:55:53;10.004.148;;;;09:55:53;21;1;;;09:55:53;0
09:55:54;0.9996228;09:55:54;0.9997048;;;;09:55:54;21;1;;;09:55:54;0
09:55:55;0.9985131;09:55:55;0.9997377;;;;09:55:55;21;1;;;09:55:55;0
09:55:56;0.9998213;09:55:56;10.003.793;;;;09:55:56;21;1;;;09:55:56;0
09:55:57;10.017.966;09:55:57;0.9999575;;;;09:55:57;21;1;;;09:55:57;0
09:55:58;10.002.232;09:55:58;0.99973;;;;09:55:58;21;1;;;09:55:58;0
09:55:59;0.998699;09:55:59;1.000.658;;;;09:55:59;21;1;;;09:55:59;0
09:56:00;0.9992658;09:56:00;0.9997762;;;;09:56:00;21;1;;;09:56:00;0
09:56:01;10.009.957;09:56:01;0.9985116;;;;09:56:01;21;1;;;09:56:01;0
09:56:02;10.005.603;09:56:02;0.9985794;;;;09:56:02;21;1;;;09:56:02;0
09:56:03;0.9999596;09:56:03;0.998026;;;;09:56:03;21;1;;;09:56:03;0
09:56:04;0.9977594;09:56:04;10.019.453;;;;09:56:04;21;1;;;09:56:04;0
09:56:05;0.9959645;09:56:05;10.027.864;;;;09:56:05;21;1;;;09:56:05;0
09:56:06;10.000.321;09:56:06;0.9997651;;;;09:56:06;21;1;;;09:56:06;0
09:56:07;1.003.229;09:56:07;10.001.082;;;;09:56:07;21;1;;;09:56:07;0
09:56:08;10.027.308;09:56:08;0.9981469;;;;09:56:08;21;1;;;09:56:08;0
09:56:09;10.010.899;09:56:09;0.9997052;;;;09:56:09;21;1;;;09:56:09;0
09:56:10;0.9998256;09:56:10;10.022.881;;;;09:56:10;21;1;;;09:56:10;0
09:56:11;0.9947365;09:56:11;0.9999701;;;;09:56:11;21;1;;;09:56:11;0
09:56:12;0.9985062;09:56:12;0.9995793;;;;09:56:12;21;1;;;09:56:12;0
09:56:13;10.065.839;09:56:13;10.002.716;;;;09:56:13;21;1;;;09:56:13;0
09:56:14;0.9962857;09:56:14;10.000.487;;;;09:56:14;21;1;;;09:56:14;0
09:56:15;0.999015;09:56:15;10.000.407;;;;09:56:15;21;1;;;09:56:15;0
09:56:16;10.036.042;09:56:16;0.9998134;;;;09:56:16;21;1;;;09:56:16;0
09:56:17;0.9996089;09:56:17;0.999649;;;;09:56:17;21;1;;;09:56:17;0
09:56:18;10.018.304;09:56:18;1.000.347;;;;09:56:18;21;1;;;09:56:18;0
09:56:19;0.9992992;09:56:19;0.9998355;;;;09:56:19;21;1;;;09:56:19;0
09:56:20;0.9980972;09:56:20;0.9997257;;;;09:56:20;21;1;;;09:56:20;0
09:56:21;10.004.013;09:56:21;0.9997238;;;;09:56:21;21;1;;;09:56:21;0
09:56:22;10.017.725;09:56:22;10.008.817;;;;09:56:22;21;1;;;09:56:22;0
09:56:23;10.001.616;09:56:23;0.9999726;;;;09:56:23;21;1;;;09:56:23;0
09:56:24;0.9954004;09:56:24;0.9996691;;;;09:56:24;21;1;;;09:56:24;0
09:56:25;0.9979496;09:56:25;0.9996137;;;;09:56:25;21;1;;;09:56:25;0
09:56:26;10.055.331;09:56:26;0.9999821;;;;09:56:26;21;1;;;09:56:26;0
09:56:27;0.9982478;09:56:27;10.008.388;;;;09:56:27;21;1;;;09:56:27;0
09:56:28;10.010.031;09:56:28;10.003.057;;;;09:56:28;21;1;;;09:56:28;0
09:56:29;10.016.403;09:56:29;10.001.518;;;;09:56:29;21;1;;;09:56:29;0
09:56:30;0.9998818;09:56:30;0.9994747;;;;09:56:30;21;1;;;09:56:30;0
09:56:31;0.9988689;09:56:31;0.9995455;;;;09:56:31;21;1;;;09:56:31;0
09:56:32;0.999598;09:56:32;10.004.037;;;;09:56:32;21;1;;;09:56:32;0
09:56:33;10.004.959;09:56:33;0.9996544;;;;09:56:33;21;1;;;09:56:33;0
09:56:34;0.9992251;09:56:34;0.9995175;;;;09:56:34;21;1;;;09:56:34;0
09:56:35;10.007.783;09:56:35;0.9999958;;;;09:56:35;21;1;;;09:56:35;0
09:56:36;0.9992686;09:56:36;10.006.285;;;;09:56:36;21;1;;;09:56:36;0
09:56:37;0.9999079;09:56:37;10.001.946;;;;09:56:37;21;1;;;09:56:37;0
09:56:38;10.016.161;09:56:38;10.005.356;;;;09:56:38;21;1;;;09:56:38;0
09:56:39;10.003.829;09:56:39;0.999524;;;;09:56:39;21;1;;;09:56:39;0
09:56:40;10.001.956;09:56:40;10.001.553;;;;09:56:40;21;1;;;09:56:40;0
09:56:41;0.9996594;09:56:41;10.000.651;;;;09:56:41;21;1;;;09:56:41;0
09:56:42;0.9994342;09:56:42;0.9998154;;;;09:56:42;21;0;;;09:56:42;0
09:56:43;10.001.189;09:56:43;0.9997307;;;;09:56:43;21;0;;;09:56:43;0
09:56:44;0.9994451;09:56:44;0.9984397;;;;09:56:44;21;0;;;09:56:44;0
09:56:45;0.9996353;09:56:45;0.9993554;;;;09:56:45;21;0;;;09:56:45;0
09:56:46;10.008.841;09:56:46;10.021.561;;;;09:56:46;21;0;;;09:56:46;0
09:56:47;0.9998678;09:56:47;0.9999546;;;;09:56:47;21;0;;;09:56:47;0
09:56:48;10.003.896;09:56:48;10.007.532;;;;09:56:48;21;0;;;09:56:48;0
09:56:49;0.9980924;09:56:49;0.9996848;;;;09:56:49;21;0;;;09:56:49;0
09:56:50;0.9979298;09:56:50;0.9993192;;;;09:56:50;21;0;;;09:56:50;0
09:56:51;1.001.716;09:56:51;0.9976968;;;;09:56:51;21;0;;;09:56:51;0
09:56:52;10.021.892;09:56:52;0.9998307;;;;09:56:52;21;0;;;09:56:52;0
09:56:53;10.000.294;09:56:53;10.031.286;;;;09:56:53;21;0;;;09:56:53;0
09:56:54;0.9999513;09:56:54;10.000.202;;;;09:56:54;21;0;;;09:56:54;0
09:56:55;10.002.537;09:56:55;10.000.335;;;;09:56:55;21;0;;;09:56:55;0
09:56:56;1.000.057;09:56:56;0.998705;;;;09:56:56;21;0;;;09:56:56;0
09:56:57;0.9998899;09:56:57;0.9987779;;;;09:56:57;21;0;;;09:56:57;0
09:56:58;0.9995304;09:56:58;10.020.745;;;;09:56:58;21;0;;;09:56:58;0
09:56:59;0.9979996;09:56:59;10.004.671;;;;09:56:59;21;0;;;09:56:59;0
09:57:00;0.9998049;09:57:00;0.9995972;;;;09:57:00;21;0;;;09:57:00;0
09:57:01;10.029.005;09:57:01;0.9996939;;;;09:57:01;21;0;;;09:57:01;0
09:57:02;0.9997094;09:57:02;10.005.644;;;;09:57:02;21;0;;;09:57:02;0
09:57:03;0.9985926;09:57:03;0.9999743;;;;09:57:03;21;0;;;09:57:03;0
09:57:04;10.004.291;09:57:04;1.000.281;;;;09:57:04;21;0;;;09:57:04;0
09:57:05;100.189;09:57:05;0.999703;;;;09:57:05;21;0;;;09:57:05;0
09:57:06;0.9995784;09:57:06;0.9991692;;;;09:57:06;21;0;;;09:57:06;0
09:57:07;0.9986796;09:57:07;10.008.139;;;;09:57:07;21;0;;;09:57:07;0
09:57:08;0.9998343;09:57:08;10.006.548;;;;09:57:08;21;0;;;09:57:08;0
09:57:09;10.010.997;09:57:09;0.9981677;;;;09:57:09;21;0;;;09:57:09;0
09:57:10;0.9998473;09:57:10;0.9985114;;;;09:57:10;21;0;;;09:57:10;0
09:57:11;10.000.316;09:57:11;10.017.569;;;;09:57:11;21;0;;;09:57:11;0
09:57:12;10.000.883;09:57:12;1.000.575;;;;09:57:12;21;0;;;09:57:12;0
09:57:13;0.9997634;09:57:13;10.000.713;;;;09:57:13;21;0;;;09:57:13;0
09:57:14;0.9967905;09:57:14;10.001.968;;;;09:57:14;21;0;;;09:57:14;0
09:57:15;0.9990173;09:57:15;10.000.768;;;;09:57:15;21;0;;;09:57:15;0
09:57:16;10.014.131;09:57:16;0.9999304;;;;09:57:16;21;0;;;09:57:16;0
09:57:17;0.9965012;09:57:17;0.9999245;;;;09:57:17;21;0;;;09:57:17;0
09:57:18;10.031.082;09:57:18;0.9999075;;;;09:57:18;21;0;;;09:57:18;0
09:57:19;10.015.497;09:57:19;10.005.325;;;;09:57:19;17;2;;;09:57:19;0
09:57:20;0.9995573;09:57:20;0.9998405;;;;09:57:20;17;2;;;09:57:20;0
09:57:21;1.002.154;09:57:21;0.9999779;;;;09:57:21;15;3;;;09:57:21;0
09:57:22;10.001.141;09:57:22;10.001.495;;;;09:57:22;17;3;;;09:57:22;0
09:57:23;0.9998846;09:57:23;10.004.284;;;;09:57:23;17;3;;;09:57:23;0
09:57:24;0.9997121;09:57:24;10.000.889;;;;09:57:24;17;3;;;09:57:24;0
09:57:25;10.007.042;09:57:25;0.9994118;;;;09:57:25;17;3;;;09:57:25;0
09:57:26;0.9997038;09:57:26;0.999946;;;;09:57:26;17;3;;;09:57:26;0
09:57:27;0.9999293;09:57:27;0.9992086;;;;09:57:27;17;3;;;09:57:27;0
09:57:28;0.9975989;09:57:28;0.9997045;;;;09:57:28;17;3;;;09:57:28;0
09:57:29;0.9987067;09:57:29;10.014.555;;;;09:57:29;17;3;;;09:57:29;0
09:57:30;10.042.348;09:57:30;0.9997096;;;;09:57:30;17;3;;;09:57:30;0
09:57:31;0.9986781;09:57:31;0.9978268;;;;09:57:31;17;3;;;09:57:31;0
09:57:32;0.9996523;09:57:32;0.9982205;;;;09:57:32;17;3;;;09:57:32;0
09:57:33;10.009.226;09:57:33;10.034.411;;;;09:57:33;17;3;;;09:57:33;0
09:57:34;0.998627;09:57:34;0.9999244;;;;09:57:34;17;3;;;09:57:34;0
09:57:35;1.000.189;09:57:35;0.998378;;;;09:57:35;17;3;;;09:57:35;0
09:57:36;10.017.134;09:57:36;0.9980167;;;;09:57:36;17;3;;;09:57:36;0
09:57:37;0.9997767;09:57:37;1.003.436;;;;09:57:37;17;3;;;09:57:37;0
09:57:38;10.000.595;09:57:38;0.996872;;;;09:57:38;17;3;;;09:57:38;0
09:57:39;0.9999939;09:57:39;0.9971501;;;;09:57:39;17;3;;;09:57:39;0
09:57:40;10.001.321;09:57:40;10.065.429;;;;09:57:40;17;3;;;09:57:40;0
09:57:41;10.000.144;09:57:41;0.9984394;;;;09:57:41;15;4;;;09:57:41;0
09:57:42;0.9983211;09:57:42;0.9982897;;;;09:57:42;15;4;;;09:57:42;0
09:57:43;0.9963473;09:57:43;1.003.113;;;;09:57:43;15;4;;;09:57:43;0
09:57:44;1.000.821;09:57:44;10.001.377;;;;09:57:44;15;4;;;09:57:44;0
09:57:45;10.034.794;09:57:45;10.005.027;;;;09:57:45;15;4;;;09:57:45;0
09:57:46;0.997982;09:57:46;0.999273;;;;09:57:46;15;4;;;09:57:46;0
09:57:47;10.002.095;09:57:47;0.9997039;;;;09:57:47;15;4;;;09:57:47;0
09:57:48;10.023.782;09:57:48;10.002.475;;;;09:57:48;15;4;;;09:57:48;0
09:57:49;0.9973259;09:57:49;0.9997199;;;;09:57:49;15;4;;;09:57:49;0
09:57:50;0.9992469;09:57:50;10.003.156;;;;09:57:50;15;4;;;09:57:50;0
09:57:51;1.002.862;09:57:51;10.005.161;;;;09:57:51;15;4;;;09:57:51;0
09:57:52;0.9997254;09:57:52;0.9994242;;;;09:57:52;15;4;;;09:57:52;0
09:57:53;10.013.485;09:57:53;0.9987481;;;;09:57:53;15;4;;;09:57:53;0
09:57:54;0.9966272;09:57:54;1.001.733;;;;09:57:54;15;4;;;09:57:54;0
09:57:55;0.9985759;09:57:55;10.000.085;;;;09:57:55;15;4;;;09:57:55;0
09:57:56;10.048.563;09:57:56;10.000.132;;;;09:57:56;15;4;;;09:57:56;0
09:57:57;0.9998478;09:57:57;0.9977786;;;;09:57:57;15;4;;;09:57:57;0
09:57:58;0.9994598;09:57:58;0.9983818;;;;09:57:58;15;4;;;09:57:58;0
09:57:59;10.000.593;09:57:59;10.040.479;;;;09:57:59;15;4;;;09:57:59;0
09:58:00;10.000.958;09:58:00;10.000.146;;;;09:58:00;15;4;;;09:58:00;0
09:58:01;10.001.886;09:58:01;0.9997494;;;;09:58:01;15;4;;;09:58:01;0
09:58:02;0.9999834;09:58:02;0.9996864;;;;09:58:02;15;4;;;09:58:02;0
09:58:03;0.9998504;09:58:03;0.9997941;;;;09:58:03;15;4;;;09:58:03;0
09:58:04;0.998886;09:58:04;10.004.973;;;;09:58:04;15;4;;;09:58:04;0
09:58:05;0.9986383;09:58:05;0.9997199;;;;09:58:05;15;4;;;09:58:05;0
09:58:06;10.012.383;09:58:06;0.9995068;;;;09:58:06;15;4;;;09:58:06;0
09:58:07;10.017.541;09:58:07;0.999928;;;;09:58:07;15;4;;;09:58:07;0
09:58:08;0.9982349;09:58:08;1.000.303;;;;09:58:08;17;4;;;09:58:08;0
09:58:09;0.9992169;09:58:09;1.000.536;;;;09:58:09;17;4;;;09:58:09;0
09:58:10;10.014.353;09:58:10;10.000.412;;;;09:58:10;17;4;;;09:58:10;0
09:58:11;10.000.944;09:58:11;0.9996894;;;;09:58:11;17;4;;;09:58:11;0
09:58:12;10.007.824;09:58:12;0.9996243;;;;09:58:12;17;4;;;09:58:12;0
09:58:13;0.9987132;09:58:13;0.9993514;;;;09:58:13;15;4;;;09:58:13;0
09:58:14;0.9991789;09:58:14;0.9995903;;;;09:58:14;15;4;;;09:58:14;0
09:58:15;10.002.369;09:58:15;10.017.877;;;;09:58:15;15;4;;;09:58:15;0
09:58:16;10.003.656;09:58:16;0.9992475;;;;09:58:16;15;4;;;09:58:16;0
09:58:17;0.9977518;09:58:17;0.9986464;;;;09:58:17;19;4;;;09:58:17;0
09:58:18;0.995908;09:58:18;10.001.007;;;;09:58:18;19;4;;;09:58:18;0
09:58:19;10.047.865;09:58:19;10.013.667;;;;09:58:19;19;4;;;09:58:19;0
09:58:20;10.026.197;09:58:20;10.004.595;;;;09:58:20;19;4;;;09:58:20;0
09:58:21;0.9988511;09:58:21;0.9999606;;;;09:58:21;19;2;;;09:58:21;0
09:58:22;10.002.224;09:58:22;0.9980468;;;;09:58:22;19;2;;;09:58:22;0
09:58:23;10.008.158;09:58:23;0.9981998;;;;09:58:23;19;1;;;09:58:23;0
09:58:24;0.9998405;09:58:24;10.018.524;;;;09:58:24;19;1;;;09:58:24;0
09:58:25;0.9858318;09:58:25;0.9996476;;;;09:58:25;19;1;;;09:58:25;0
09:58:26;0.9908771;09:58:26;0.9975314;;;;09:58:26;19;1;;;09:58:26;0
09:58:27;10.163.741;09:58:27;0.9983973;;;;09:58:27;19;1;;;09:58:27;0
09:58:28;0.9981796;09:58:28;10.027.277;;;;09:58:28;19;1;;;09:58:28;0
09:58:29;10.038.088;09:58:29;10.025.881;;;;09:58:29;19;1;;;09:58:29;0
09:58:30;10.042.073;09:58:30;0.9991652;;;;09:58:30;19;1;;;09:58:30;0
09:58:31;0.9995491;09:58:31;10.015.163;;;;09:58:31;19;1;;;09:58:31;0
09:58:32;10.015.415;09:58:32;10.006.076;;;;09:58:32;19;1;;;09:58:32;0
09:58:33;0.999235;09:58:33;0.9998115;;;;09:58:33;19;1;;;09:58:33;0
09:58:34;0.998976;09:58:34;0.9991836;;;;09:58:34;19;1;;;09:58:34;0
09:58:35;0.9946737;09:58:35;0.9994991;;;;09:58:35;19;1;;;09:58:35;0
09:58:36;0.9975225;09:58:36;10.004.023;;;;09:58:36;19;1;;;09:58:36;0
09:58:37;10.083.994;09:58:37;0.9990303;;;;09:58:37;19;1;;;09:58:37;0
09:58:38;10.012.258;09:58:38;0.9980476;;;;09:58:38;19;1;;;09:58:38;0
09:58:39;0.9999809;09:58:39;10.030.169;;;;09:58:39;19;1;;;09:58:39;0
09:58:40;0.999328;09:58:40;10.010.244;;;;09:58:40;19;1;;;09:58:40;0
09:58:41;0.9994654;09:58:41;10.001.199;;;;09:58:41;19;1;;;09:58:41;0
09:58:42;10.006.929;09:58:42;0.9996834;;;;09:58:42;19;1;;;09:58:42;0
09:58:43;0.9990598;09:58:43;0.9999084;;;;09:58:43;19;0;;;09:58:43;0
09:58:44;10.007.534;09:58:44;0.9999516;;;;09:58:44;19;0;;;09:58:44;0
09:58:45;0.9910892;09:58:45;0.9997165;;;;09:58:45;19;0;;;09:58:45;0
09:58:46;0.9959391;09:58:46;0.9998334;;;;09:58:46;19;0;;;09:58:46;0
09:58:47;10.092.676;09:58:47;0.9978511;;;;09:58:47;19;0;;;09:58:47;0
09:58:48;0.9981771;09:58:48;0.9992435;;;;09:58:48;19;0;;;09:58:48;0
09:58:49;10.067.222;09:58:49;1.003.465;;;;09:58:49;19;0;;;09:58:49;0
09:58:50;0.9993844;09:58:50;10.006.751;;;;09:58:50;19;0;;;09:58:50;0
09:58:51;0.9997761;09:58:51;0.9999242;;;;09:58:51;19;0;;;09:58:51;0
09:58:52;10.012.586;09:58:52;0.998976;;;;09:58:52;19;0;;;09:58:52;0
09:58:53;0.9992722;09:58:53;0.9994771;;;;09:58:53;19;0;;;09:58:53;0
09:58:54;0.9991207;09:58:54;10.012.845;;;;09:58:54;19;0;;;09:58:54;0
09:58:55;10.000.713;09:58:55;0.9994509;;;;09:58:55;19;0;;;09:58:55;0
09:58:56;0.9988202;09:58:56;0.9990257;;;;09:58:56;19;0;;;09:58:56;0
09:58:57;0.9996357;09:58:57;0.997704;;;;09:58:57;19;0;;;09:58:57;0
09:58:58;10.001.125;09:58:58;0.9981703;;;;09:58:58;19;0;;;09:58:58;0
09:58:59;0.9985555;09:58:59;10.056.151;;;;09:58:59;19;0;;;09:58:59;0
09:59:00;10.030.328;09:59:00;0.997942;;;;09:59:00;19;0;;;09:59:00;0
09:59:01;10.002.333;09:59:01;0.9984651;;;;09:59:01;19;0;;;09:59:01;0
09:59:02;10.005.087;09:59:02;0.9992262;;;;09:59:02;17;1;;;09:59:02;0
09:59:03;0.9997393;09:59:03;0.9969966;;;;09:59:03;19;1;;;09:59:03;0
09:59:04;0.9995466;09:59:04;10.064.373;;;;09:59:04;19;1;;;09:59:04;0
09:59:05;10.011.735;09:59:05;10.006.661;;;;09:59:05;19;1;;;09:59:05;0
09:59:06;10.001.595;09:59:06;0.9996166;;;;09:59:06;19;1;;;09:59:06;0
09:59:07;0.9997792;09:59:07;0.999308;;;;09:59:07;19;1;;;09:59:07;0
09:59:08;0.9998907;09:59:08;0.9999424;;;;09:59:08;19;1;;;09:59:08;0
09:59:09;0.9989303;09:59:09;10.007.508;;;;09:59:09;19;1;;;09:59:09;0
09:59:10;0.9994408;09:59:10;1.000.141;;;;09:59:10;19;1;;;09:59:10;0
09:59:11;0.9999254;09:59:11;10.002.062;;;;09:59:11;19;1;;;09:59:11;0
09:59:12;0.9964857;09:59:12;0.9999847;;;;09:59:12;19;1;;;09:59:12;0
09:59:13;0.9987593;09:59:13;0.9999423;;;;09:59:13;19;1;;;09:59:13;0
09:59:14;10.048.737;09:59:14;10.001.699;;;;09:59:14;19;1;;;09:59:14;0
09:59:15;0.9994295;09:59:15;0.9998649;;;;09:59:15;19;1;;;09:59:15;0
09:59:16;10.013.935;09:59:16;0.9999338;;;;09:59:16;19;1;;;09:59:16;0
09:59:17;10.010.947;09:59:17;10.003.394;;;;09:59:17;19;1;;;09:59:17;0
09:59:18;0.9986761;09:59:18;0.9995455;;;;09:59:18;19;1;;;09:59:18;0
09:59:19;0.9983664;09:59:19;0.9992587;;;;09:59:19;19;1;;;09:59:19;0
09:59:20;10.007.035;09:59:20;10.010.493;;;;09:59:20;19;1;;;09:59:20;0
09:59:21;10.004.839;09:59:21;0.9995346;;;;09:59:21;19;1;;;09:59:21;0
09:59:22;0.9999474;09:59:22;0.9996644;;;;09:59:22;19;1;;;09:59:22;0
09:59:23;0.997273;09:59:23;10.002.779;;;;09:59:23;19;1;;;09:59:23;0
09:59:24;0.9987243;09:59:24;0.9997034;;;;09:59:24;19;1;;;09:59:24;0
09:59:25;10.046.213;09:59:25;10.004.475;;;;09:59:25;19;1;;;09:59:25;0
09:59:26;0.9994273;09:59:26;0.9999406;;;;09:59:26;19;1;;;09:59:26;0
09:59:27;10.000.252;09:59:27;0.9993175;;;;09:59:27;19;1;;;09:59:27;0
09:59:28;10.004.546;09:59:28;1.000.009;;;;09:59:28;19;1;;;09:59:28;0
09:59:29;0.9967956;09:59:29;0.9995409;;;;09:59:29;19;1;;;09:59:29;0
09:59:30;0.999446;09:59:30;10.009.912;;;;09:59:30;19;1;;;09:59:30;0
09:59:31;10.033.523;09:59:31;10.002.287;;;;09:59:31;17;2;;;09:59:31;0
09:59:32;0.9625471;09:59:32;0.9991515;;;;09:59:32;17;2;;;09:59:32;0
09:59:33;0.9747021;09:59:33;0.9968993;;;;09:59:33;17;2;;;09:59:33;0
09:59:34;10.631.146;09:59:34;0.998791;;;;09:59:34;17;2;;;09:59:34;0
09:59:35;10.008.286;09:59:35;10.041.742;;;;09:59:35;17;2;;;09:59:35;0
09:59:36;0.9998897;09:59:36;1.000.316;;;;09:59:36;17;2;;;09:59:36;0
09:59:37;0.999562;09:59:37;10.005.638;;;;09:59:37;17;2;;;09:59:37;0
09:59:38;0.999082;09:59:38;10.004.407;;;;09:59:38;17;2;;;09:59:38;0
09:59:39;10.000.692;09:59:39;0.9998647;;;;09:59:39;17;2;;;09:59:39;0
09:59:40;10.019.402;09:59:40;0.999122;;;;09:59:40;17;2;;;09:59:40;0
